FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRT0,US1667641005,166764100,CVX,2838555,12237,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CVX,,,,
HRTY,US12769G1004,12769G100,CZR,BMWWGB0,7987,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,
HRVG,US12769G1004,12769G100,CZR,BMWWGB0,10178,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CZR,,,,
HRTM,US25746U1097,25746U109,D,2542049,166221,USD,N,US,,,,,,,,,,,,,,,ST.US.US.D,,,,
HRTY,US2473617023,247361702,DAL,B1W9D46,29937,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVG,US2473617023,247361702,DAL,B1W9D46,36595,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVP,US2473617023,247361702,DAL,B1W9D46,36805,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DAL,,,,
HRVP,US2441991054,244199105,DE,2261203,5568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DE,,,,
HRTJ,CA2449161025,244916102,DEFI,BRF2JC4,68454,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DEFI,,,,
HRTJ,US47100L3015,47100L301,DFDV,BT6QHB4,1784,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DFDV,,,,
HRTJ,US47100L1118,47100L111,DFDVW,BV9F1Z4,189,USD,N,US,,,,,,,,,,,,,,,WA.US.US.DFDVW.22-5.20280121,,,,
HRTJ,CA25380B1022,25380B102,DGX,BMHDHM6,8285,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DGX,,,,
HRTH,US2358511028,235851102,DHR,2250870,294132,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DHR,,,,
HRTG,US2538681030,253868103,DLR,B03GQS4,6617,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DLR,,,,
HRTJ,CA23345B2003,23345B200,DMGI,BFY8PD2,50708,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DMGI,,,,
HRTG,US42250P1030,42250P103,DOC,BJBLRK3,41555,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DOC,,,,
HRQM,CA25675T1075,25675T107,DOL,B4TP9G2,9899,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,
HRQN,CA25675T1075,25675T107,DOL,B4TP9G2,1270,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DOL,,,,
HRTF,CA26139R1091,26139R109,DPM,BPCR7W4,64300,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DPM,,,,
HRTX,US23703Q2030,23703Q203,DQ,B953PM3,14653,USD,N,US,,,,,,,,,,,,,,,ST.US.US.DQ,,,,
HRTX,GB00B1VNSX38,,DRX,B1VNSX3,31252,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.DRX,,,,
HRQM,CA2499061083,249906108,DSG,2141941,3931,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,
HRQN,CA2499061083,249906108,DSG,2141941,556,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.DSG,,,,
HRT0,US26874R1086,26874R108,E,2297435,52562,USD,N,US,,,,,,,,,,,,,,,ST.US.US.E,,,,
HRTX,ES0127797019,,EDPR,B39GNW2,23904,EUR,N,PT,,,,,,,,,,,,,,,ST.PT.LS.EDPR,,,,
HRTF,GB00BL6K5J42,,EDV,BL6K5J4,38839,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.EDV,,,,
HRAS,US9219107094,921910709,EDV,B29XS10,351265,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EDV,,,,
HRTM,US2810201077,281020107,EIX,2829515,175938,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EIX,,,,
HRTF,CA2849025093,284902509,ELD,BHZJ5Y9,51582,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ELD,,,,
HRTH,US0367521038,036752103,ELV,BSPHGL4,190796,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ELV,,,,
HRTM,CA2908761018,290876101,EMA,2650050,214261,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQA,CA2908761018,290876101,EMA,2650050,67720,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQM,CA2908761018,290876101,EMA,2650050,14631,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRQN,CA2908761018,290876101,EMA,2650050,1784,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EMA,,,,
HRT0,CA29250N1050,29250N956,ENB,2466149,42748,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRTM,CA29250N1050,29250N956,ENB,2466149,229875,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQA,CA29250N1050,29250N956,ENB,2466149,71757,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQM,CA29250N1050,29250N956,ENB,2466149,30882,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQN,CA29250N1050,29250N956,ENB,2466149,3950,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQ1,CA29250N1050,29250N956,ENB,2466149,250574,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRQS,CA29250N1050,29250N956,ENB,2466149,109641,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ENB,,,,
HRTX,US29355A1079,29355A107,ENPH,B65SQW4,9200,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENPH,,,,
HRTX,US29275Y1029,29275Y102,ENS,B020GQ5,2113,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ENS,,,,
HRT0,US26875P1012,26875P101,EOG,2318024,19036,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOG,,,,
HRTX,US29415C1018,29415C101,EOSE,BN7KCQ3,23860,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EOSE,,,,
HRT0,US29446M1027,29446M102,EQNR,BF4K3J0,81385,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EQNR,,,,
HRTF,CA29446Y5020,29446Y502,EQX,BKLNP13,156088,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.EQX,,,,
HRTX,IT0001157020,,ERG,5337093,13573,EUR,N,IT,,,,,,,,,,,,,,,ST.IT.MI.ERG,,,,
HRTM,US30040W1080,30040W108,ES,BVVN4Q8,156902,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ES,,,,
HRVP,IE00B8KQN827,,ETN,B8KQN82,8269,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ETN,,,,
HRTF,AU000000EVN4,,EVN,B3X0F91,223602,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.EVN,,,,
HRTJ,US30209R1068,30209R106,EXOD,BNZJKK2,1133,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXOD,,,,
HRTY,US30212P3038,30212P303,EXPE,B748CK2,5371,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,
HRVG,US30212P3038,30212P303,EXPE,B748CK2,6554,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,
HRVP,US3119001044,311900104,FAST,2332262,61722,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FAST,,,,
HRTP,US31946M1036,31946M103,FCNCA,2355582,2805,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FCNCA,,,,
HRTM,US3379321074,337932107,FE,2100920,236050,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FE,,,,
HRQM,CA3039011026,303901102,FFH,2566351,706,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,
HRQN,CA3039011026,303901102,FFH,2566351,96,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,
HRTP,US3167731005,316773100,FITB,2336747,126271,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FITB,,,,
HRTJ,US29103K1007,29103K100,FLD,BN2S4D3,3670,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLD,,,,
HRTX,US34379V1035,34379V103,FLNC,BMXC0N9,16123,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLNC,,,,
HRQM,CA3518581051,351858105,FNV,B29NF31,5779,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,
HRQN,CA3518581051,351858105,FNV,B29NF31,733,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,
HRTM,FI0009007132,,FORTUM,5579550,501600,EUR,N,FI,,,,,,,,,,,,,,,ST.FI.HE.FORTUM,,,,
HRTX,US3364331070,336433107,FSLR,B1HMF22,1515,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FSLR,,,,
HRQA,CA3495531079,349553107,FTS,2347200,64453,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRQM,CA3495531079,349553107,FTS,2347200,24440,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRQN,CA3495531079,349553107,FTS,2347200,3151,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,
HRTJ,KYG1152A1040,,FUFU,BRC73W0,3203,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FUFU,,,,
HRVP,US3695501086,369550108,GD,2365161,7761,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GD,,,,
HRVP,US3696043013,369604301,GE,BL59CR9,8465,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,
HRCL,US3696043013,369604301,GE,BL59CR9,1599,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,
HRVP,US36828A1016,36828A101,GEV,BP6H4Y1,3972,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GEV,,,,
HRQM,CA12532H1047,39945C109,GIB,BJ2L575,9132,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,
HRQN,CA12532H1047,39945C109,GIB,BJ2L575,1113,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,
HRTJ,US36317J2096,36317J209,GLXY,BV98249,26083,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,
HRQL,US36317J2096,36317J209,GLXY,BV98249,132283,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,
HRTG,AU000000GMG2,,GMG,B03FYZ4,32636,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.GMG,,,,
HRTF,CA36270K1021,36270K102,GMIN,BSWW128,67339,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GMIN,,,,
HRRA,CA41751X1024,41751X102,GOGY,BTXWBB3,4428082,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GOGY,,,,
HR21,US02079K3059,02079K305,GOOGL,BYVY8G0,84583,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRT9,US02079K3059,02079K305,GOOGL,BYVY8G0,67065,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRV7,US02079K3059,02079K305,GOOGL,BYVY8G0,298067,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRQP,US02079K3059,02079K305,GOOGL,BYVY8G0,13189,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRCL,US02079K3059,02079K305,GOOGL,BYVY8G0,1593,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,
HRTX,ES0105079000,,GRE,BZ2JBQ2,3352,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.GRE,,,,
HRTP,US38141G1040,38141G104,GS,2407966,6730,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,
HRCL,US38141G1040,38141G104,GS,2407966,566,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,
HRTS,US37733W2044,37733W204,GSK,BMTZ571,47200,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GSK,,,,
HRTG,US3742971092,374297109,GTY,2698146,32657,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GTY,,,,
HRQA,CA39138C1068,39138C957,GWO,2384951,68025,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GWO,,,,
HRQM,CA4488112083,448811208,H,BYYXJY9,15596,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,
HRQN,CA4488112083,448811208,H,BYYXJY9,1903,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,
HRTY,US4485791028,448579102,H,B5B82X4,4056,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,
HRVG,US4485791028,448579102,H,B5B82X4,5164,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,
HRTP,US4461501045,446150104,HBAN,2445966,349279,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HBAN,,,,
HRAX,CA41753L1067,41753L106,HBF,BFXHBR6,10400134,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVF,CA41753L1067,41753L106,HBF,BFXHBR6,431012,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVN,CA41753L1067,41753L106,HBF,BFXHBR6,108499,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRVO,CA41753L1067,41753L106,HBF,BFXHBR6,172451,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,
HRAX,CA41757M1005,41757M100,HHIH,BS1LF68,5166841,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVF,CA41757M1005,41757M100,HHIH,BS1LF68,213617,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVN,CA41757M1005,41757M100,HHIH,BS1LF68,53345,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRVO,CA41757M1005,41757M100,HHIH,BS1LF68,84678,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,
HRAX,CA41755F1071,41755F107,HHL,BFXHBY3,7850147,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRA1,CA41755F1071,41755F107,HHL,BFXHBY3,15174350,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVF,CA41755F1071,41755F107,HHL,BFXHBY3,324012,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVN,CA41755F1071,41755F107,HHL,BFXHBY3,83397,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRVO,CA41755F1071,41755F107,HHL,BFXHBY3,132490,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,
HRAX,CA4179251042,417925104,HIND,BPBSC67,2940668,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVF,CA4179251042,417925104,HIND,BPBSC67,122992,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVN,CA4179251042,417925104,HIND,BPBSC67,30931,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRVO,CA4179251042,417925104,HIND,BPBSC67,48954,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,
HRTJ,CA4339211035,433921103,HIVE,BM9HHB5,37057,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HIVE,,,,
HRTG,US4312841087,431284108,HIW,2420640,20835,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HIW,,,,
HRAX,CA41756V1013,41756V101,HLIF,BN33PG7,5270902,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVF,CA41756V1013,41756V101,HLIF,BN33PG7,217326,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVN,CA41756V1013,41756V101,HLIF,BN33PG7,55413,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVO,CA41756V1013,41756V101,HLIF,BN33PG7,87810,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRTY,US43300A2033,43300A203,HLT,BYVMW06,10636,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,
HRVG,US43300A2033,43300A203,HLT,BYVMW06,12587,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,
HRTJ,CA83411A2056,83411A205,HODL,BSNMNY3,2596,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODL,,,,
HRRA,CA41757D1006,41757D100,HODY,BR53SM0,3943671,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODY,,,,
HRTJ,US7707001027,770700102,HOOD,BP0TQN6,10042,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQL,US7707001027,770700102,HOOD,BP0TQN6,52592,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQP,US7707001027,770700102,HOOD,BP0TQN6,11809,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQ4,US7707001027,770700102,HOOD,BP0TQN6,379898,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRVN,CA41754J2092,41754J209,HPYM,BPX4WW9,184272,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,
HRVO,CA41754J2092,41754J209,HPYM,BPX4WW9,291653,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,
HRVN,CA4179221011,417922101,HPYT,BRRD6Q8,73130,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,
HRVO,CA4179221011,417922101,HPYT,BRRD6Q8,115534,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,
HRTY,US44107P1049,44107P104,HST,2567503,30525,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,
HRVG,US44107P1049,44107P104,HST,2567503,38097,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,
HRAX,CA41755D1024,41755D102,HTA,BFXHC06,4828530,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRA3,CA41755D1024,41755D102,HTA,BFXHC06,5575157,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVF,CA41755D1024,41755D102,HTA,BFXHC06,200146,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVN,CA41755D1024,41755D102,HTA,BFXHC06,49498,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVO,CA41755D1024,41755D102,HTA,BFXHC06,81060,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRAX,CA41755H1038,41755H103,HUBL,BF3SRY8,3184089,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVF,CA41755H1038,41755H103,HUBL,BF3SRY8,132386,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVN,CA41755H1038,41755H103,HUBL,BF3SRY8,34121,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVO,CA41755H1038,41755H103,HUBL,BF3SRY8,53095,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRTJ,US44812J1043,44812J104,HUT,BQQ8805,13248,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HUT,,,,
HRQL,US44812J1043,44812J104,HUT,BQQ8816,35861,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HUT,,,,
HRAX,CA41754C1059,41754C105,HUTL,BJ00P63,2716494,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRA4,CA41754C1059,41754C105,HUTL,BJ00P63,5558962,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVF,CA41754C1059,41754C105,HUTL,BJ00P63,112506,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVN,CA41754C1059,41754C105,HUTL,BJ00P63,30228,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVO,CA41754C1059,41754C105,HUTL,BJ00P63,45965,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRAX,CA4175391032,417539103,HVOI,BTHWYC1,2274938,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVF,CA4175391032,417539103,HVOI,BTHWYC1,90990,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVN,CA4175391032,417539103,HVOI,BTHWYC1,23325,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVO,CA4175391032,417539103,HVOI,BTHWYC1,36885,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRQJ,US46438F1012,46438F101,IBIT,BQ9CHK7,890697,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,
HRQL,US46438F1012,46438F101,IBIT,BQ9CHK7,81181,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,
HRTJ,US4592001014,459200101,IBM,2005973,1224,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBM,,,,
HRVL,US4642874402,464287440,IEF,2971494,1854846,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IEF,,,,
HRQM,CA45823T1066,45823T106,IFC,B04YJV1,6301,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,
HRQN,CA45823T1066,45823T106,IFC,B04YJV1,814,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,
HRQA,CA4495861060,449586106,IGM,2469375,73879,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IGM,,,,
HRTF,CA4509131088,450913108,IMG,2446646,113752,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IMG,,,,
HRTJ,US4567881085,456788108,INFY,2398822,20742,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INFY,,,,
HRTJ,US4581401001,458140100,INTC,2463247,10514,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTC,,,,
HR21,US4612021034,461202103,INTU,2459020,56116,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTU,,,,
HRTG,US46187W1071,46187W107,INVH,BD81GW9,31158,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INVH,,,,
HRVP,US45687V1061,45687V106,IR,BL5GZ82,32951,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IR,,,,
HRTJ,AU0000185993,,IREN,BMQ80V2,25686,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,
HRQL,AU0000185993,,IREN,BMQ80V2,93749,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,
HRTH,US46120E6023,46120E602,ISRG,2871301,128184,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ISRG,,,,
HRTH,US4781601046,478160104,JNJ,2475833,283677,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,
HRTS,US4781601046,478160104,JNJ,2475833,11770,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,
HRA9,US4781601046,478160104,JNJ,2475833,7725,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,
HRT9,US46625H1005,46625H100,JPM,2190385,71902,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRTP,US46625H1005,46625H100,JPM,2190385,18275,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRCF,US46625H1005,46625H100,JPM,2190385,6944,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRCL,US46625H1005,46625H100,JPM,2190385,1659,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRTF,CA4969024047,496902404,K,B03Z841,68402,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.K,,,,
HRTG,SG1AF6000009,,KDCREIT,BT9Q186,619150,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.KDCREIT,,,,
HRQA,CA4932711001,493271100,KEY,B3SGMV5,107657,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.KEY,,,,
HRTM,US49456B1017,49456B101,KMI,B3NQ4P8,383375,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KMI,,,,
HRT9,US1912161007,191216100,KO,2206657,308014,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KO,,,,
HRTM,NL0000009082,,KPN,5956078,2053512,EUR,N,NL,,,,,,,,,,,,,,,ST.NL.AS.KPN,,,,
HRQM,CA5394811015,539481101,L,2521800,19558,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,
HRQN,CA5394811015,539481101,L,2521800,2398,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,
HRTX,CH0371153492,,LAND,BF41XY8,5816,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.LAND,,,,
HRRA,CA41753X1006,41753X100,LLHE,BQB3SS3,9368269,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LLHE,,,,
HRTH,US5324571083,532457108,LLY,2516152,60629,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRTS,US5324571083,532457108,LLY,2516152,2200,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRQE,US5324571083,532457108,LLY,2516152,23051,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRVR,US5324571083,532457108,LLY,2516152,164751,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRQP,US5324571083,532457108,LLY,2516152,4003,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRCL,US5324571083,532457108,LLY,2516152,507,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRVP,US5398301094,539830109,LMT,2522096,5530,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LMT,,,,
HRTF,CA5503711080,550371108,LUG,BTKSSY6,30969,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,
HRQA,CA5503711080,550371108,LUG,BTKSSY6,40263,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,
HRTY,US8447411088,844741108,LUV,2831543,22320,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,
HRVG,US8447411088,844741108,LUV,2831543,28354,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,
HRTY,US5178341070,517834107,LVS,B02T2J7,13790,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,
HRVG,US5178341070,517834107,LVS,B02T2J7,17536,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,
HRTJ,US57636Q104,57636Q104,MA,B121557,677,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MA,,,,
